Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ALEX RESIDENCES,"1,820,000",925.7,"1,966",Jan-23,ALEXANDRA VIEW,Resale,Strata,86,"21,163",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
THREE BALMORAL,"1,310,000",613.55,"2,135",Jan-23,BALMORAL ROAD,Resale,Strata,57,"22,982",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
RIVIERE,"4,585,000","1,506.96","3,043",Jan-23,JIAK KIM STREET,New Sale,Strata,140,"32,750",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
MARINA BAY SUITES,"3,280,000","1,625.36","2,018",Jan-23,CENTRAL BOULEVARD,Resale,Strata,151,"21,722",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,31 to 35
ARDMORE THREE,"6,950,000","1,743.77","3,986",Jan-23,ARDMORE PARK,Resale,Strata,162,"42,901",-,Condominium,1,Freehold,10,Core Central Region,31 to 35
THE MARBELLA,"3,450,000","1,625.36","2,123",Jan-23,MOUNT SINAI RISE,Resale,Strata,151,"22,848",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PATERSON SUITES,"4,500,000","1,679.18","2,680",Jan-23,PATERSON ROAD,Resale,Strata,156,"28,846",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE CLEARWATER,"1,620,000","1,377.79","1,176",Jan-23,BEDOK RESERVOIR VIEW,Resale,Strata,128,"12,656",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
THE WATER EDGE,"650,000",387.5,"1,677",Jan-23,LORONG 38 GEYLANG,Resale,Strata,36,"18,056",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"1,860,000","1,022.58","1,819",Jan-23,SIMS AVENUE,Sub Sale,Strata,95,"19,579",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
NATURA@HILLVIEW,"910,000",656.6,"1,386",Jan-23,HILLVIEW TERRACE,Resale,Strata,61,"14,918",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
NEEM TREE,"1,258,000",710.42,"1,771",Jan-23,JALAN KEMAMAN,Resale,Strata,66,"19,061",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
VACANZA @ EAST,"1,458,500","1,022.58","1,426",Jan-23,LENGKONG TUJOH,Resale,Strata,95,"15,353",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
EASTPOINT GREEN,"1,250,000","1,130.22","1,106",Jan-23,SIMEI STREET 3,Resale,Strata,105,"11,905",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
PALM ISLES,"645,000",516.67,"1,248",Jan-23,FLORA DRIVE,Resale,Strata,48,"13,438",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"710,000",505.91,"1,403",Jan-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,47,"15,106",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
THE PETALS,"1,750,000","1,302.44","1,344",Jan-23,HILLVIEW AVENUE,Resale,Strata,121,"14,463",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
VISIONCREST,"2,200,000",990.29,"2,222",Jan-23,OXLEY RISE,Resale,Strata,92,"23,913",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE VENUE RESIDENCES,"1,750,000","1,162.51","1,505",Jan-23,TAI THONG CRESCENT,Resale,Strata,108,"16,204",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
D'LEEDON,"1,225,000",635.08,"1,929",Jan-23,LEEDON HEIGHTS,Resale,Strata,59,"20,763",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
PINETREE CONDOMINIUM,"2,100,000","1,227.1","1,711",Jan-23,BALMORAL PARK,Resale,Strata,114,"18,421",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
QUBE SUITES,"650,000",419.8,"1,548",Jan-23,JALAN PUNAI,Resale,Strata,39,"16,667",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,340,000","1,227.1","1,092",Jan-23,BEDOK RESERVOIR VIEW,Resale,Strata,114,"11,754",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
THE TRE VER,"2,228,000","1,108.69","2,010",Jan-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,103,"21,631",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
URBAN LOFTS,"810,000",559.73,"1,447",Jan-23,RANGOON ROAD,Resale,Strata,52,"15,577",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SOPHIA HILLS,"1,021,021",462.85,"2,206",Jan-23,MOUNT SOPHIA,Resale,Strata,43,"23,745",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
THE INFLORA,"1,260,000","1,033.34","1,219",Jan-23,FLORA DRIVE,Resale,Strata,96,"13,125",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE VISION,"1,380,000",904.18,"1,526",Jan-23,WEST COAST CRESCENT,Resale,Strata,84,"16,429",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"2,130,000","1,227.1","1,736",Jan-23,KEPPEL BAY VIEW,Resale,Strata,114,"18,684",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
RIVIERE,"5,210,000","1,711.48","3,044",Jan-23,JIAK KIM STREET,New Sale,Strata,159,"32,767",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
J GATEWAY,"900,000",473.62,"1,900",Jan-23,GATEWAY DRIVE,Resale,Strata,44,"20,455",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
THE SAIL @ MARINA BAY,"2,600,000","1,184.04","2,196",Jan-23,MARINA BOULEVARD,Resale,Strata,110,"23,636",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
EUHABITAT,"750,000",527.44,"1,422",Jan-23,JALAN EUNOS,Resale,Strata,49,"15,306",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
BLUE HORIZON,"1,408,888","1,162.51","1,212",Jan-23,WEST COAST CRESCENT,Resale,Strata,108,"13,045",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
FOREST HILLS CONDOMINIUM,"1,120,000","1,162.51",963,Jan-23,TRANSIT ROAD,Resale,Strata,108,"10,370",-,Condominium,1,99 yrs lease commencing from 2000,26,Outside Central Region,01 to 05
PEAK RESIDENCE,"2,860,000","1,087.16","2,631",Jan-23,THOMSON ROAD,New Sale,Strata,101,"28,317",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VACANZA @ EAST,"1,070,000",807.3,"1,325",Jan-23,LENGKONG TUJOH,Resale,Strata,75,"14,267",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
LAUREL TREE,"728,000",462.85,"1,573",Jan-23,HILLVIEW TERRACE,Sub Sale,Strata,43,"16,930",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
MANDARIN GARDENS,"1,960,000","1,528.49","1,282",Jan-23,SIGLAP ROAD,Resale,Strata,142,"13,803",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
SELETARIS,"1,200,000","1,270.15",945,Jan-23,SEMBAWANG ROAD,Resale,Strata,118,"10,169",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
KLIMT CAIRNHILL,"7,720,000","2,055.92","3,755",Jan-23,CAIRNHILL ROAD,New Sale,Strata,191,"40,419",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
BOULEVARD 88,"5,098,200","1,313.21","3,882",Jan-23,ORCHARD BOULEVARD,New Sale,Strata,122,"41,789",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
BRADDELL VIEW,"1,620,000","1,700.71",953,Jan-23,BRADDELL HILL,Resale,Strata,158,"10,253",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
D'LEEDON,"1,100,000",656.6,"1,675",Jan-23,LEEDON HEIGHTS,Resale,Strata,61,"18,033",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
HILLTOP GROVE,"985,000","1,011.82",973,Jan-23,HILLVIEW AVENUE,Resale,Strata,94,"10,479",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
RIVERSAILS,"1,220,000","1,044.11","1,168",Jan-23,UPPER SERANGOON CRESCENT,Resale,Strata,97,"12,577",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE CLEARWATER,"1,550,000","1,334.74","1,161",Jan-23,BEDOK RESERVOIR VIEW,Resale,Strata,124,"12,500",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
RIS GRANDEUR,"1,670,000","1,356.26","1,231",Jan-23,ELIAS ROAD,Resale,Strata,126,"13,254",-,Condominium,1,Freehold,18,Outside Central Region,06 to 10
SIGNATURE PARK,"1,450,000","1,044.11","1,389",Jan-23,TOH TUCK ROAD,Resale,Strata,97,"14,948",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"2,170,000","1,076.4","2,016",Jan-23,PAYA LEBAR ROAD,Resale,Strata,100,"21,700",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,16 to 20
LA FLEUR,"615,000",419.8,"1,465",Jan-23,LORONG 26 GEYLANG,Resale,Strata,39,"15,769",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"2,225,000","1,119.46","1,988",Jan-23,SIMS AVENUE,Sub Sale,Strata,104,"21,394",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
FOUR SEASONS PARK,"7,250,000","2,260.44","3,207",Jan-23,CUSCADEN WALK,Resale,Strata,210,"34,524",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
CAPE ROYALE,"5,564,000","2,508.01","2,218",Jan-23,COVE WAY,Resale,Strata,233,"23,880",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
THE BELVEDERE,"3,000,000","1,377.79","2,177",Jan-23,MEYER ROAD,Resale,Strata,128,"23,438",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
SEASONS PARK,"1,325,000","1,248.62","1,061",Jan-23,YIO CHU KANG ROAD,Resale,Strata,116,"11,422",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
ALEX RESIDENCES,"2,390,000","1,044.11","2,289",Jan-23,ALEXANDRA VIEW,Resale,Strata,97,"24,639",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
MY MANHATTAN,"850,000",559.73,"1,519",Jan-23,SIMEI STREET 3,Resale,Strata,52,"16,346",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
ROSEWOOD,"1,380,000","1,474.67",936,Jan-23,ROSEWOOD DRIVE,Resale,Strata,137,"10,073",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,06 to 10
CARABELLE,"1,520,000",947.23,"1,605",Jan-23,WEST COAST WAY,Resale,Strata,88,"17,273",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"740,000",462.85,"1,599",Jan-23,TAMPINES LANE,Sub Sale,Strata,43,"17,209",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
RIVIERE,"1,773,000",559.73,"3,168",Jan-23,JIAK KIM STREET,New Sale,Strata,52,"34,096",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
MIDTOWN MODERN,"4,693,000","1,808.35","2,595",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,168,"27,935",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
THE VERANDAH RESIDENCES,"958,888",462.85,"2,072",Jan-23,PASIR PANJANG ROAD,Sub Sale,Strata,43,"22,300",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
RIVIERE,"4,657,000","1,506.96","3,090",Jan-23,JIAK KIM STREET,New Sale,Strata,140,"33,264",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
LEEDON GREEN,"1,972,000",710.42,"2,776",Jan-23,LEEDON HEIGHTS,New Sale,Strata,66,"29,879",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"4,105,170","1,280.92","3,205",Jan-23,HOLLAND VILLAGE WAY,New Sale,Strata,119,"34,497",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
THE QUARTZ,"1,730,000","1,345.5","1,286",Jan-23,COMPASSVALE BOW,Resale,Strata,125,"13,840",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
BAYSHORE PARK,"1,250,000",936.47,"1,335",Jan-23,BAYSHORE ROAD,Resale,Strata,87,"14,368",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
CASAFINA,"1,410,000","1,280.92","1,101",Jan-23,BEDOK SOUTH AVENUE 1,Resale,Strata,119,"11,849",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
THE MONTAGE,"1,860,000","1,248.62","1,490",Jan-23,LORONG M TELOK KURAU,Resale,Strata,116,"16,034",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GALLOP GABLES,"2,408,000","1,184.04","2,034",Jan-23,FARRER ROAD,Resale,Strata,110,"21,891",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE PETALS,"1,330,000","1,194.8","1,113",Jan-23,HILLVIEW AVENUE,Resale,Strata,111,"11,982",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
SANT RITZ,"900,000",527.44,"1,706",Jan-23,PHENG GECK AVENUE,Resale,Strata,49,"18,367",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
D'LEEDON,"1,150,000",635.08,"1,811",Jan-23,LEEDON HEIGHTS,Resale,Strata,59,"19,492",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
THE VENUE RESIDENCES,"1,900,000","1,130.22","1,681",Jan-23,TAI THONG CRESCENT,Resale,Strata,105,"18,095",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
CAPE ROYALE,"5,601,000","2,508.01","2,233",Jan-23,COVE WAY,Resale,Strata,233,"24,039",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
CITYLIGHTS,"1,200,000",678.13,"1,770",Jan-23,JELLICOE ROAD,Resale,Strata,63,"19,048",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
THE LAURELS,"2,360,000",882.65,"2,674",Jan-23,CAIRNHILL ROAD,Resale,Strata,82,"28,780",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
JADE GARDEN,"2,580,000","1,657.66","1,556",Jan-23,ROBIN ROAD,Resale,Strata,154,"16,753",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
FLORAVIEW,"1,450,000","1,237.86","1,171",Jan-23,ANG MO KIO STREET 66,Resale,Strata,115,"12,609",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
THE TRE VER,"955,000",505.91,"1,888",Jan-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,47,"20,319",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
RESIDENCES 88,"858,000",742.72,"1,155",Jan-23,LORONG MARICAN,Resale,Strata,69,"12,435",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
HILLSTA,"960,000",764.24,"1,256",Jan-23,PHOENIX ROAD,Resale,Strata,71,"13,521",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
ONE PEARL BANK,"2,316,000",839.59,"2,758",Jan-23,PEARL BANK,New Sale,Strata,78,"29,692",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
LEEDON GREEN,"4,588,000","1,614.6","2,842",Jan-23,LEEDON HEIGHTS,New Sale,Strata,150,"30,587",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"4,190,911","1,237.86","3,386",Jan-23,HOLLAND VILLAGE WAY,New Sale,Strata,115,"36,443",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
HYLL ON HOLLAND,"1,957,600",699.66,"2,798",Jan-23,HOLLAND ROAD,New Sale,Strata,65,"30,117",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
WILSHIRE RESIDENCES,"3,520,000","1,270.15","2,771",Jan-23,FARRER ROAD,New Sale,Strata,118,"29,831",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
WILSHIRE RESIDENCES,"3,573,000","1,270.15","2,813",Jan-23,FARRER ROAD,New Sale,Strata,118,"30,280",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ATLASSIA,"2,585,427","1,270.15","2,036",Jan-23,JOO CHIAT PLACE,New Sale,Strata,118,"21,910",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GEM RESIDENCES,"1,070,000",570.49,"1,876",Jan-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,53,"20,189",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,21 to 25
D'LOTUS,"828,000",570.49,"1,451",Jan-23,LORONG AMPAS,Resale,Strata,53,"15,623",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE LANDMARK,"1,866,585",753.48,"2,477",Jan-23,CHIN SWEE ROAD,New Sale,Strata,70,"26,666",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"2,140,000",667.37,"3,207",Jan-23,DUNEARN ROAD,New Sale,Strata,62,"34,516",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
VAN HOLLAND,"3,260,000","1,130.22","2,884",Jan-23,HOLLAND ROAD,New Sale,Strata,105,"31,048",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE ATELIER,"2,634,112",882.65,"2,984",Jan-23,MAKEWAY AVENUE,New Sale,Strata,82,"32,123",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,485,000",495.14,"2,999",Jan-23,IRWELL HILL,New Sale,Strata,46,"32,283",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
NEWTON 21,"3,300,000","1,539.25","2,144",Jan-23,NEWTON ROAD,Resale,Strata,143,"23,077",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
NEU AT NOVENA,"1,950,000",656.6,"2,970",Jan-23,MOULMEIN RISE,New Sale,Strata,61,"31,967",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
ANGULLIA PARK RESIDENCES @ ORCHARD,"4,500,000","1,905.23","2,362",Jan-23,CUSCADEN WALK,Resale,Strata,177,"25,424",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
CLOVER BY THE PARK,"2,100,000","1,291.68","1,626",Jan-23,BISHAN STREET 25,Resale,Strata,120,"17,500",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,11 to 15
KLIMT CAIRNHILL,"7,680,000","2,055.92","3,736",Jan-23,CAIRNHILL ROAD,New Sale,Strata,191,"40,209",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
KLIMT CAIRNHILL,"7,680,000","2,055.92","3,736",Jan-23,CAIRNHILL ROAD,New Sale,Strata,191,"40,209",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
KLIMT CAIRNHILL,"7,680,000","2,055.92","3,736",Jan-23,CAIRNHILL ROAD,New Sale,Strata,191,"40,209",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
CITY GATE,"1,730,000",904.18,"1,913",Jan-23,BEACH ROAD,Resale,Strata,84,"20,595",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
RIVER PLACE,"1,225,000",818.06,"1,497",Jan-23,HAVELOCK ROAD,Resale,Strata,76,"16,118",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
LIVIA,"1,000,000",914.94,"1,093",Jan-23,PASIR RIS GROVE,Resale,Strata,85,"11,765",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
HERITAGE VIEW,"1,965,000","1,313.21","1,496",Jan-23,DOVER RISE,Resale,Strata,122,"16,107",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
MONTEREY PARK CONDOMINIUM,"2,200,000","1,367.03","1,609",Jan-23,WEST COAST RISE,Resale,Strata,127,"17,323",-,Condominium,1,999 yrs lease commencing from 1885,05,Outside Central Region,06 to 10
A TREASURE TROVE,"1,100,000",775.01,"1,419",Jan-23,PUNGGOL WALK,Resale,Strata,72,"15,278",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
ARTRA,"1,920,000",828.83,"2,317",Jan-23,ALEXANDRA VIEW,Sub Sale,Strata,77,"24,935",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,31 to 35
THE GREENWICH,"700,000",602.78,"1,161",Jan-23,SELETAR ROAD,Resale,Strata,56,"12,500",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE ESTUARY,"1,950,000","1,528.49","1,276",Jan-23,YISHUN AVENUE 1,Resale,Strata,142,"13,732",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
PARK COLONIAL,"1,220,000",624.31,"1,954",Jan-23,WOODLEIGH LANE,Sub Sale,Strata,58,"21,034",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
SPOTTISWOODE PARK,"1,060,000","1,270.15",835,Jan-23,SPOTTISWOODE PARK ROAD,Resale,Strata,118,"8,983",-,Apartment,1,99 yrs lease commencing from 1976,02,Rest of Central Region,11 to 15
SUITES @ SIMS,"622,000",355.21,"1,751",Jan-23,SIMS AVENUE,Resale,Strata,33,"18,848",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CHANGI GREEN,"1,250,000","1,065.64","1,173",Jan-23,UPPER CHANGI ROAD EAST,Resale,Strata,99,"12,626",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SKIES MILTONIA,"1,200,000",968.76,"1,239",Jan-23,MILTONIA CLOSE,Resale,Strata,90,"13,333",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,280,000",979.52,"1,307",Jan-23,FERNVALE ROAD,Resale,Strata,91,"14,066",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,971,360","1,097.93","2,706",Jan-23,HOLLAND VILLAGE WAY,New Sale,Strata,102,"29,131",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"2,250,500",796.54,"2,825",Jan-23,HOLLAND VILLAGE WAY,New Sale,Strata,74,"30,412",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
10 EVELYN,"2,225,000",807.3,"2,756",Jan-23,EVELYN ROAD,New Sale,Strata,75,"29,667",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
DALVEY HAUS,"16,280,000","4,660.81","3,493",Jan-23,DALVEY ROAD,New Sale,Strata,433,"37,598",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE PALETTE,"2,730,000","2,486.48","1,098",Jan-23,PASIR RIS GROVE,Resale,Strata,231,"11,818",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
DUCHESS RESIDENCES,"3,390,000","1,603.84","2,114",Jan-23,DUCHESS AVENUE,Resale,Strata,149,"22,752",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
EDEN RESIDENCES CAPITOL,"10,966,600","3,056.98","3,587",Jan-23,STAMFORD ROAD,Resale,Strata,284,"38,615",-,Apartment,1,99 yrs lease commencing from 2011,06,Core Central Region,06 to 10
